X,HGL
169.009,0.851367
169.019,0.851399
169.029,0.851432
169.039,0.851465
169.049,0.851498
169.059,0.851531
169.069,0.851564
169.079,0.851596
169.089,0.851629
169.099,0.851662
169.109,0.851695
169.119,0.851728
169.129,0.851761
169.139,0.851794
169.149,0.851826
169.159,0.851859
169.169,0.851892
169.179,0.851925
169.189,0.851958
169.199,0.851991
169.209,0.852024
169.219,0.852057
169.229,0.85209
169.239,0.852122
169.249,0.852155
169.259,0.852188
169.269,0.852221
169.279,0.852254
169.289,0.852287
169.299,0.85232
169.309,0.852353
169.319,0.852386
169.329,0.852419
169.339,0.852452
169.349,0.852485
169.359,0.852518
169.369,0.852551
169.379,0.852584
169.389,0.852617
169.399,0.85265
169.409,0.852683
169.419,0.852716
169.429,0.852749
169.439,0.852782
169.449,0.852815
169.459,0.852848
169.469,0.852881
169.479,0.852914
169.489,0.852947
169.499,0.85298
169.509,0.853013
169.519,0.853046
169.529,0.853079
169.539,0.853112
169.549,0.853145
169.559,0.853178
169.569,0.853211
169.579,0.853244
169.589,0.853277
169.599,0.85331
169.609,0.853343
169.619,0.853376
169.629,0.853409
169.639,0.853443
169.649,0.853476
169.659,0.853509
169.669,0.853542
169.679,0.853575
169.689,0.853608
169.699,0.853641
169.709,0.853674
169.719,0.853707
169.729,0.85374
169.739,0.853774
169.749,0.853807
169.759,0.85384
169.769,0.853873
169.779,0.853906
169.789,0.853939
169.799,0.853973
169.809,0.854006
169.819,0.854039
169.829,0.854072
169.839,0.854105
169.849,0.854138
169.859,0.854172
169.869,0.854205
169.879,0.854238
169.889,0.854271
169.899,0.854304
169.909,0.854338
169.919,0.854371
169.929,0.854404
169.939,0.854437
169.949,0.85447
169.959,0.854504
169.969,0.854537
169.979,0.85457
169.989,0.854603
169.999,0.854637
170.009,0.85467
170.019,0.854703
170.029,0.854736
170.039,0.85477
170.049,0.854803
170.059,0.854836
170.069,0.854869
170.079,0.854903
170.089,0.854936
170.099,0.854969
170.109,0.855003
170.119,0.855036
170.129,0.855069
170.139,0.855102
170.149,0.855136
170.159,0.855169
170.169,0.855202
170.179,0.855236
170.189,0.855269
170.199,0.855302
170.209,0.855336
170.219,0.855369
170.229,0.855402
170.239,0.855436
170.249,0.855469
170.259,0.855502
170.269,0.855536
170.279,0.855569
170.289,0.855603
170.299,0.855636
170.309,0.855669
170.319,0.855703
170.329,0.855736
170.339,0.855769
170.349,0.855803
170.359,0.855836
170.369,0.85587
170.379,0.855903
170.389,0.855937
170.399,0.85597
170.409,0.856003
170.419,0.856037
170.429,0.85607
170.439,0.856104
170.449,0.856137
170.459,0.856171
170.469,0.856204
170.479,0.856237
170.489,0.856271
170.499,0.856304
170.509,0.856338
170.519,0.856371
170.529,0.856405
170.539,0.856438
170.549,0.856472
170.559,0.856505
170.569,0.856539
170.579,0.856572
170.589,0.856606
170.599,0.856639
170.609,0.856673
170.619,0.856706
170.629,0.85674
170.639,0.856773
170.649,0.856807
170.659,0.85684
170.669,0.856874
170.679,0.856907
170.689,0.856941
170.699,0.856974
170.709,0.857008
170.719,0.857042
170.729,0.857075
170.739,0.857109
170.749,0.857142
170.759,0.857176
170.769,0.857209
170.779,0.857243
170.789,0.857277
170.799,0.85731
170.809,0.857344
170.819,0.857377
170.829,0.857411
170.839,0.857444
170.849,0.857478
170.859,0.857512
170.869,0.857545
170.879,0.857579
170.889,0.857613
170.899,0.857646
170.909,0.85768
170.919,0.857713
170.929,0.857747
170.939,0.857781
170.949,0.857814
170.959,0.857848
170.969,0.857882
170.979,0.857915
170.989,0.857949
170.999,0.857983
171.009,0.858016
171.019,0.85805
171.029,0.858084
171.039,0.858117
171.049,0.858151
171.059,0.858185
171.069,0.858218
171.079,0.858252
171.089,0.858286
171.099,0.85832
171.109,0.858353
171.119,0.858387
171.129,0.858421
171.139,0.858455
171.149,0.858488
171.159,0.858522
171.169,0.858556
171.179,0.858589
171.189,0.858623
171.199,0.858657
171.209,0.858691
171.219,0.858724
171.229,0.858758
171.239,0.858792
171.249,0.858826
171.259,0.85886
171.269,0.858893
171.279,0.858927
171.289,0.858961
171.299,0.858995
171.309,0.859029
171.319,0.859062
171.329,0.859096
171.339,0.85913
171.349,0.859164
171.359,0.859198
171.369,0.859231
171.379,0.859265
171.389,0.859299
171.399,0.859333
171.409,0.859367
171.419,0.859401
171.429,0.859434
171.439,0.859468
171.449,0.859502
171.459,0.859536
171.469,0.85957
171.479,0.859604
171.489,0.859638
171.499,0.859671
171.509,0.859705
171.519,0.859739
171.529,0.859773
171.539,0.859807
171.549,0.859841
171.559,0.859875
171.569,0.859909
171.579,0.859943
171.589,0.859977
171.599,0.86001
171.609,0.860044
171.619,0.860078
171.629,0.860112
171.639,0.860146
171.649,0.86018
171.659,0.860214
171.669,0.860248
171.679,0.860282
171.689,0.860316
171.699,0.86035
171.709,0.860384
171.719,0.860418
171.729,0.860452
171.739,0.860486
171.749,0.86052
171.759,0.860554
171.769,0.860588
171.779,0.860622
171.789,0.860656
171.799,0.86069
171.809,0.860724
171.819,0.860758
171.829,0.860792
171.839,0.860826
171.849,0.86086
171.859,0.860894
171.869,0.860928
171.879,0.860962
171.889,0.860996
171.899,0.86103
171.909,0.861064
171.919,0.861098
171.929,0.861132
171.939,0.861166
171.949,0.8612
171.959,0.861234
171.969,0.861268
171.979,0.861302
171.989,0.861336
171.999,0.86137
172.009,0.861404
172.019,0.861439
172.029,0.861473
172.039,0.861507
172.049,0.861541
172.059,0.861575
172.069,0.861609
172.079,0.861643
172.089,0.861677
172.099,0.861711
172.109,0.861745
172.119,0.86178
172.129,0.861814
172.139,0.861848
172.149,0.861882
172.159,0.861916
172.169,0.86195
172.179,0.861984
172.189,0.862019
172.199,0.862053
172.209,0.862087
172.219,0.862121
172.229,0.862155
172.239,0.862189
172.249,0.862224
172.259,0.862258
172.269,0.862292
172.279,0.862326
172.289,0.86236
172.299,0.862395
172.309,0.862429
172.319,0.862463
172.329,0.862497
172.339,0.862531
172.349,0.862566
172.359,0.8626
172.369,0.862634
172.379,0.862668
172.389,0.862702
172.399,0.862737
172.409,0.862771
172.419,0.862805
172.429,0.862839
172.439,0.862874
172.449,0.862908
172.459,0.862942
172.469,0.862976
172.479,0.863011
172.489,0.863045
172.499,0.863079
172.509,0.863114
172.519,0.863148
172.529,0.863182
172.539,0.863216
172.549,0.863251
172.559,0.863285
172.569,0.863319
172.579,0.863354
172.589,0.863388
172.599,0.863422
172.609,0.863457
172.619,0.863491
172.629,0.863525
172.639,0.86356
172.649,0.863594
172.659,0.863628
172.669,0.863663
172.679,0.863697
172.689,0.863731
172.699,0.863766
172.709,0.8638
172.719,0.863834
172.729,0.863869
172.739,0.863903
172.749,0.863937
172.759,0.863972
172.769,0.864006
172.779,0.864041
172.789,0.864075
172.799,0.864109
172.809,0.864144
172.819,0.864178
172.829,0.864212
172.839,0.864247
172.849,0.864281
172.859,0.864316
172.869,0.86435
172.879,0.864385
172.889,0.864419
172.899,0.864453
172.909,0.864488
172.919,0.864522
172.929,0.864557
172.939,0.864591
172.949,0.864626
172.959,0.86466
172.969,0.864695
172.979,0.864729
172.989,0.864763
172.999,0.864798
173.009,0.864832
173.019,0.864867
173.029,0.864901
173.039,0.864936
173.049,0.86497
173.059,0.865005
173.069,0.865039
173.079,0.865074
173.089,0.865108
173.099,0.865143
173.109,0.865177
173.119,0.865212
173.129,0.865246
173.139,0.865281
173.149,0.865315
173.159,0.86535
173.169,0.865384
173.179,0.865419
173.189,0.865453
173.199,0.865488
173.209,0.865523
173.219,0.865557
173.229,0.865592
173.239,0.865626
173.249,0.865661
173.259,0.865695
173.269,0.86573
173.279,0.865764
173.289,0.865799
173.299,0.865834
173.309,0.865868
173.319,0.865903
173.329,0.865937
173.339,0.865972
173.349,0.866007
173.359,0.866041
173.369,0.866076
173.379,0.86611
173.389,0.866145
173.399,0.86618
173.409,0.866214
173.419,0.866249
173.429,0.866284
173.439,0.866318
173.449,0.866353
173.459,0.866387
173.469,0.866422
173.479,0.866457
173.489,0.866491
173.499,0.866526
173.509,0.866561
173.519,0.866595
173.529,0.86663
173.539,0.866665
173.549,0.866699
173.559,0.866734
173.569,0.866769
173.579,0.866803
173.589,0.866838
173.599,0.866873
173.609,0.866907
173.619,0.866942
173.629,0.866977
173.639,0.867012
173.649,0.867046
173.659,0.867081
173.669,0.867116
173.679,0.86715
173.689,0.867185
173.699,0.86722
173.709,0.867255
173.719,0.867289
173.729,0.867324
173.739,0.867359
173.749,0.867394
173.759,0.867428
173.769,0.867463
173.779,0.867498
173.789,0.867533
173.799,0.867567
173.809,0.867602
173.819,0.867637
173.829,0.867672
173.839,0.867706
173.849,0.867741
173.859,0.867776
173.869,0.867811
173.879,0.867846
173.889,0.86788
173.899,0.867915
173.909,0.86795
173.919,0.867985
173.929,0.86802
173.939,0.868054
173.949,0.868089
173.959,0.868124
173.969,0.868159
173.979,0.868194
173.989,0.868229
173.999,0.868263
174.009,0.868298
174.019,0.868333
174.029,0.868368
174.039,0.868403
174.049,0.868438
174.059,0.868473
174.069,0.868507
174.079,0.868542
174.089,0.868577
174.099,0.868612
174.109,0.868647
174.119,0.868682
174.129,0.868717
174.139,0.868752
174.149,0.868786
174.159,0.868821
174.169,0.868856
174.179,0.868891
174.189,0.868926
174.199,0.868961
174.209,0.868996
174.219,0.869031
174.229,0.869066
174.239,0.869101
174.249,0.869136
174.259,0.86917
174.269,0.869205
174.279,0.86924
174.289,0.869275
174.299,0.86931
174.309,0.869345
174.319,0.86938
174.329,0.869415
174.339,0.86945
174.349,0.869485
174.359,0.86952
174.369,0.869555
174.379,0.86959
174.389,0.869625
174.399,0.86966
174.409,0.869695
174.419,0.86973
174.429,0.869765
174.439,0.8698
174.449,0.869835
174.459,0.86987
174.469,0.869905
174.479,0.86994
174.489,0.869975
174.499,0.87001
174.509,0.870045
174.519,0.87008
174.529,0.870115
174.539,0.87015
174.549,0.870185
174.559,0.87022
174.569,0.870255
174.579,0.87029
174.589,0.870325
174.599,0.87036
174.609,0.870395
174.619,0.87043
174.629,0.870465
174.639,0.870501
174.649,0.870536
174.659,0.870571
174.669,0.870606
174.679,0.870641
174.689,0.870676
174.699,0.870711
174.709,0.870746
174.719,0.870781
174.729,0.870816
174.739,0.870851
174.749,0.870886
174.759,0.870922
174.769,0.870957
174.779,0.870992
174.789,0.871027
174.799,0.871062
174.809,0.871097
174.819,0.871132
174.829,0.871167
174.839,0.871203
174.849,0.871238
174.859,0.871273
174.869,0.871308
174.879,0.871343
174.889,0.871378
174.899,0.871413
174.909,0.871449
174.919,0.871484
174.929,0.871519
174.939,0.871554
174.949,0.871589
174.959,0.871624
174.969,0.87166
174.979,0.871695
174.989,0.87173
174.999,0.871765
175.009,0.8718
175.019,0.871836
175.029,0.871871
175.039,0.871906
175.049,0.871941
175.059,0.871976
175.069,0.872012
175.079,0.872047
175.089,0.872082
175.099,0.872117
175.109,0.872153
175.119,0.872188
175.129,0.872223
175.139,0.872258
175.149,0.872293
175.159,0.872329
175.169,0.872364
175.179,0.872399
175.189,0.872434
175.199,0.87247
175.209,0.872505
175.219,0.87254
175.229,0.872576
175.239,0.872611
175.249,0.872646
175.259,0.872681
175.269,0.872717
175.279,0.872752
175.289,0.872787
175.299,0.872823
175.309,0.872858
175.319,0.872893
175.329,0.872928
175.339,0.872964
175.349,0.872999
175.359,0.873034
175.369,0.87307
175.379,0.873105
175.389,0.87314
175.399,0.873176
175.409,0.873211
175.419,0.873246
175.429,0.873282
175.439,0.873317
175.449,0.873352
175.459,0.873388
175.469,0.873423
175.479,0.873458
175.489,0.873494
175.499,0.873529
175.509,0.873564
175.519,0.8736
175.529,0.873635
175.539,0.873671
175.549,0.873706
175.559,0.873741
175.569,0.873777
175.579,0.873812
175.589,0.873847
175.599,0.873883
175.609,0.873918
175.619,0.873954
175.629,0.873989
175.639,0.874024
175.649,0.87406
175.659,0.874095
175.669,0.874131
175.679,0.874166
175.689,0.874202
175.699,0.874237
175.709,0.874272
175.719,0.874308
175.729,0.874343
175.739,0.874379
175.749,0.874414
175.759,0.87445
175.769,0.874485
175.779,0.874521
175.789,0.874556
175.799,0.874591
175.809,0.874627
175.819,0.874662
175.829,0.874698
175.839,0.874733
175.849,0.874769
175.859,0.874804
175.869,0.87484
175.879,0.874875
175.889,0.874911
175.899,0.874946
175.909,0.874982
175.919,0.875017
175.929,0.875053
175.939,0.875088
175.949,0.875124
175.959,0.875159
175.969,0.875195
175.979,0.87523
175.989,0.875266
175.999,0.875301
176.009,0.875337
176.019,0.875372
176.029,0.875408
176.039,0.875443
176.049,0.875479
176.059,0.875515
176.069,0.87555
176.079,0.875586
176.089,0.875621
176.099,0.875657
176.109,0.875692
176.119,0.875728
176.129,0.875763
176.139,0.875799
176.149,0.875835
176.159,0.87587
176.169,0.875906
176.179,0.875941
176.189,0.875977
176.199,0.876013
176.209,0.876048
176.219,0.876084
176.229,0.876119
176.239,0.876155
176.249,0.876191
176.259,0.876226
176.269,0.876262
176.279,0.876297
176.289,0.876333
176.299,0.876369
176.309,0.876404
176.319,0.87644
176.329,0.876476
176.339,0.876511
176.349,0.876547
176.359,0.876582
176.369,0.876618
176.379,0.876654
176.389,0.876689
176.399,0.876725
176.409,0.876761
176.419,0.876796
176.429,0.876832
176.439,0.876868
176.449,0.876903
176.459,0.876939
176.469,0.876975
176.479,0.87701
176.489,0.877046
176.499,0.877082
176.509,0.877117
176.519,0.877153
176.529,0.877189
176.539,0.877225
176.549,0.87726
176.559,0.877296
176.569,0.877332
176.579,0.877367
176.589,0.877403
176.599,0.877439
176.609,0.877475
176.619,0.87751
176.629,0.877546
176.639,0.877582
176.649,0.877617
176.659,0.877653
176.669,0.877689
176.679,0.877725
176.689,0.87776
176.699,0.877796
176.709,0.877832
176.719,0.877868
176.729,0.877903
176.739,0.877939
176.749,0.877975
176.759,0.878011
176.769,0.878047
176.779,0.878082
176.789,0.878118
176.799,0.878154
176.809,0.87819
176.819,0.878225
176.829,0.878261
176.839,0.878297
176.849,0.878333
176.859,0.878369
176.869,0.878404
176.879,0.87844
176.889,0.878476
176.899,0.878512
176.909,0.878548
176.919,0.878583
176.929,0.878619
176.939,0.878655
176.949,0.878691
176.959,0.878727
176.969,0.878763
176.979,0.878798
176.989,0.878834
176.999,0.87887
177.009,0.878906
177.019,0.878942
177.029,0.878978
177.039,0.879014
177.049,0.879049
177.059,0.879085
177.069,0.879121
177.079,0.879157
177.089,0.879193
177.099,0.879229
177.109,0.879265
177.119,0.8793
177.129,0.879336
177.139,0.879372
177.149,0.879408
177.159,0.879444
177.169,0.87948
177.179,0.879516
177.189,0.879552
177.199,0.879588
177.209,0.879624
177.219,0.879659
177.229,0.879695
177.239,0.879731
177.249,0.879767
177.259,0.879803
177.269,0.879839
177.279,0.879875
177.289,0.879911
177.299,0.879947
177.309,0.879983
177.319,0.880019
177.329,0.880055
177.339,0.880091
177.349,0.880127
177.359,0.880163
177.369,0.880198
177.379,0.880234
177.389,0.88027
177.399,0.880306
177.409,0.880342
177.419,0.880378
177.429,0.880414
177.439,0.88045
177.449,0.880486
177.459,0.880522
177.469,0.880558
177.479,0.880594
177.489,0.88063
177.499,0.880666
177.509,0.880702
177.519,0.880738
177.529,0.880774
177.539,0.88081
177.549,0.880846
177.559,0.880882
177.569,0.880918
177.579,0.880954
177.589,0.88099
177.599,0.881026
177.609,0.881062
177.619,0.881098
177.629,0.881134
177.639,0.88117
177.649,0.881206
177.659,0.881243
177.669,0.881279
177.679,0.881315
177.689,0.881351
177.699,0.881387
177.709,0.881423
177.719,0.881459
177.729,0.881495
177.739,0.881531
177.749,0.881567
177.759,0.881603
177.769,0.881639
177.779,0.881675
177.789,0.881711
177.799,0.881747
177.809,0.881783
177.819,0.88182
177.829,0.881856
177.839,0.881892
177.849,0.881928
177.859,0.881964
177.869,0.882
177.879,0.882036
177.889,0.882072
177.899,0.882108
177.909,0.882145
177.919,0.882181
177.929,0.882217
177.939,0.882253
177.949,0.882289
177.959,0.882325
177.969,0.882361
177.979,0.882397
177.989,0.882434
177.999,0.88247
178.009,0.882506
178.019,0.882542
178.029,0.882578
178.039,0.882614
178.049,0.88265
178.059,0.882687
178.069,0.882723
178.079,0.882759
178.089,0.882795
178.099,0.882831
178.109,0.882867
178.119,0.882904
178.129,0.88294
178.139,0.882976
178.149,0.883012
178.159,0.883048
178.169,0.883085
178.179,0.883121
178.189,0.883157
178.199,0.883193
178.209,0.883229
178.219,0.883266
178.229,0.883302
178.239,0.883338
178.249,0.883374
178.259,0.88341
178.269,0.883447
178.279,0.883483
178.289,0.883519
178.299,0.883555
178.309,0.883592
178.319,0.883628
178.329,0.883664
178.339,0.8837
178.349,0.883737
178.359,0.883773
178.369,0.883809
178.379,0.883845
178.389,0.883882
178.399,0.883918
178.409,0.883954
178.419,0.88399
178.429,0.884027
178.439,0.884063
178.449,0.884099
178.459,0.884135
178.469,0.884172
178.479,0.884208
178.489,0.884244
178.499,0.88428
178.509,0.884317
178.519,0.884353
178.529,0.884389
178.539,0.884426
178.549,0.884462
178.559,0.884498
178.569,0.884535
178.579,0.884571
178.589,0.884607
178.599,0.884644
178.609,0.88468
178.619,0.884716
178.629,0.884752
178.639,0.884789
178.649,0.884825
178.659,0.884861
178.669,0.884898
178.679,0.884934
178.689,0.88497
178.699,0.885007
178.709,0.885043
178.719,0.885079
178.729,0.885116
178.739,0.885152
178.749,0.885189
178.759,0.885225
178.769,0.885261
178.779,0.885298
178.789,0.885334
178.799,0.88537
178.809,0.885407
178.819,0.885443
178.829,0.885479
178.839,0.885516
178.849,0.885552
178.859,0.885589
178.869,0.885625
178.879,0.885661
178.889,0.885698
178.899,0.885734
178.909,0.885771
178.919,0.885807
178.929,0.885843
178.939,0.88588
178.949,0.885916
178.959,0.885953
178.969,0.885989
178.979,0.886025
178.989,0.886062
178.999,0.886098
179.009,0.886135
179.019,0.886171
179.029,0.886208
179.039,0.886244
179.049,0.88628
179.059,0.886317
179.069,0.886353
179.079,0.88639
179.089,0.886426
179.099,0.886463
179.109,0.886499
179.119,0.886536
179.129,0.886572
179.139,0.886609
179.149,0.886645
179.159,0.886681
179.169,0.886718
179.179,0.886754
179.189,0.886791
179.199,0.886827
179.209,0.886864
179.219,0.8869
179.229,0.886937
179.239,0.886973
179.249,0.88701
179.259,0.887046
179.269,0.887083
179.279,0.887119
179.289,0.887156
179.299,0.887192
179.309,0.887229
179.319,0.887265
179.329,0.887302
179.339,0.887338
179.349,0.887375
179.359,0.887411
179.369,0.887448
179.379,0.887484
179.389,0.887521
179.399,0.887558
179.409,0.887594
179.419,0.887631
179.429,0.887667
179.439,0.887704
179.449,0.88774
179.459,0.887777
179.469,0.887813
179.479,0.88785
179.489,0.887886
179.499,0.887923
179.509,0.88796
179.519,0.887996
179.529,0.888033
179.539,0.888069
179.549,0.888106
179.559,0.888142
179.569,0.888179
179.579,0.888216
179.589,0.888252
179.599,0.888289
179.609,0.888325
179.619,0.888362
179.629,0.888399
179.639,0.888435
179.649,0.888472
179.659,0.888508
179.669,0.888545
179.679,0.888582
179.689,0.888618
179.699,0.888655
179.709,0.888691
179.719,0.888728
179.729,0.888765
179.739,0.888801
179.749,0.888838
179.759,0.888874
179.769,0.888911
179.779,0.888948
179.789,0.888984
179.799,0.889021
179.809,0.889058
179.819,0.889094
179.829,0.889131
179.839,0.889168
179.849,0.889204
179.859,0.889241
179.869,0.889278
179.879,0.889314
179.889,0.889351
179.899,0.889388
179.909,0.889424
179.919,0.889461
179.929,0.889498
179.939,0.889534
179.949,0.889571
179.959,0.889608
179.969,0.889644
179.979,0.889681
179.989,0.889718
179.999,0.889754
180.009,0.889791
180.019,0.889828
180.029,0.889864
180.039,0.889901
180.049,0.889938
180.059,0.889974
180.069,0.890011
180.079,0.890048
180.089,0.890085
180.099,0.890121
180.109,0.890158
180.119,0.890195
180.129,0.890231
180.139,0.890268
180.149,0.890305
180.159,0.890342
180.169,0.890378
180.179,0.890415
180.189,0.890452
180.199,0.890489
180.209,0.890525
180.219,0.890562
180.229,0.890599
180.239,0.890636
180.249,0.890672
180.259,0.890709
180.269,0.890746
180.279,0.890783
180.289,0.890819
180.299,0.890856
180.309,0.890893
180.319,0.89093
180.329,0.890966
180.339,0.891003
180.349,0.89104
180.359,0.891077
180.369,0.891114
180.379,0.89115
180.389,0.891187
180.399,0.891224
180.409,0.891261
180.419,0.891298
180.429,0.891334
180.439,0.891371
180.449,0.891408
180.459,0.891445
180.469,0.891482
180.479,0.891518
180.489,0.891555
180.499,0.891592
180.509,0.891629
180.519,0.891666
180.529,0.891702
180.539,0.891739
180.549,0.891776
180.559,0.891813
180.569,0.89185
180.579,0.891887
180.589,0.891923
180.599,0.89196
180.609,0.891997
180.619,0.892034
180.629,0.892071
180.639,0.892108
180.649,0.892145
180.659,0.892181
180.669,0.892218
180.679,0.892255
180.689,0.892292
180.699,0.892329
180.709,0.892366
180.719,0.892403
180.729,0.892439
180.739,0.892476
180.749,0.892513
180.759,0.89255
180.769,0.892587
180.779,0.892624
180.789,0.892661
180.799,0.892698
180.809,0.892735
180.819,0.892771
180.829,0.892808
180.839,0.892845
180.849,0.892882
180.859,0.892919
180.869,0.892956
180.879,0.892993
180.889,0.89303
180.899,0.893067
180.909,0.893104
180.919,0.893141
180.929,0.893177
180.939,0.893214
180.949,0.893251
180.959,0.893288
180.969,0.893325
180.979,0.893362
180.989,0.893399
180.999,0.893436
181.009,0.893473
181.019,0.89351
181.029,0.893547
181.039,0.893584
181.049,0.893621
181.059,0.893658
181.069,0.893695
181.079,0.893732
181.089,0.893768
181.099,0.893805
181.109,0.893842
181.119,0.893879
181.129,0.893916
181.139,0.893953
181.149,0.89399
181.159,0.894027
181.169,0.894064
181.179,0.894101
181.189,0.894138
181.199,0.894175
181.209,0.894212
181.219,0.894249
181.229,0.894286
181.239,0.894323
181.249,0.89436
181.259,0.894397
181.269,0.894434
181.279,0.894471
181.289,0.894508
181.299,0.894545
181.309,0.894582
181.319,0.894619
181.329,0.894656
181.339,0.894693
181.349,0.89473
181.359,0.894767
181.369,0.894804
181.379,0.894841
181.389,0.894878
181.399,0.894915
181.409,0.894952
181.419,0.894989
181.429,0.895027
181.439,0.895064
181.449,0.895101
181.459,0.895138
181.469,0.895175
181.479,0.895212
181.489,0.895249
181.499,0.895286
181.509,0.895323
181.519,0.89536
181.529,0.895397
181.539,0.895434
181.549,0.895471
181.559,0.895508
181.569,0.895545
181.579,0.895582
181.589,0.895619
181.599,0.895657
181.609,0.895694
181.619,0.895731
181.629,0.895768
181.639,0.895805
181.649,0.895842
181.659,0.895879
181.669,0.895916
181.679,0.895953
181.689,0.89599
181.699,0.896027
181.709,0.896065
181.719,0.896102
181.729,0.896139
181.739,0.896176
181.749,0.896213
181.759,0.89625
181.769,0.896287
181.779,0.896324
181.789,0.896362
181.799,0.896399
181.809,0.896436
181.819,0.896473
181.829,0.89651
181.839,0.896547
181.849,0.896584
181.859,0.896621
181.869,0.896659
181.879,0.896696
181.889,0.896733
181.899,0.89677
181.909,0.896807
181.919,0.896844
181.929,0.896881
181.939,0.896919
181.949,0.896956
181.959,0.896993
181.969,0.89703
181.979,0.897067
181.989,0.897104
181.999,0.897142
182.009,0.897179
182.019,0.897216
182.029,0.897253
182.039,0.89729
182.049,0.897328
182.059,0.897365
182.069,0.897402
182.079,0.897439
182.089,0.897476
182.099,0.897513
182.109,0.897551
182.119,0.897588
182.129,0.897625
182.139,0.897662
182.149,0.897699
182.159,0.897737
182.169,0.897774
182.179,0.897811
182.189,0.897848
182.199,0.897886
182.209,0.897923
182.219,0.89796
182.229,0.897997
182.239,0.898034
182.249,0.898072
182.259,0.898109
182.269,0.898146
182.279,0.898183
182.289,0.898221
182.299,0.898258
182.309,0.898295
182.319,0.898332
182.329,0.89837
182.339,0.898407
182.349,0.898444
182.359,0.898481
182.369,0.898519
182.379,0.898556
182.389,0.898593
182.399,0.89863
182.409,0.898668
182.419,0.898705
182.429,0.898742
182.439,0.898779
182.449,0.898817
182.459,0.898854
182.469,0.898891
182.479,0.898928
182.489,0.898966
182.499,0.899003
182.509,0.89904
182.519,0.899078
182.529,0.899115
182.539,0.899152
182.549,0.899189
182.559,0.899227
182.569,0.899264
182.579,0.899301
182.589,0.899339
182.599,0.899376
182.609,0.899413
182.619,0.899451
182.629,0.899488
182.639,0.899525
182.649,0.899562
182.659,0.8996
182.669,0.899637
182.679,0.899674
182.689,0.899712
182.699,0.899749
182.709,0.899786
182.719,0.899824
182.729,0.899861
182.739,0.899898
182.749,0.899936
182.759,0.899973
182.769,0.90001
182.779,0.900048
182.789,0.900085
182.799,0.900122
182.809,0.90016
182.819,0.900197
182.829,0.900235
182.839,0.900272
182.849,0.900309
182.859,0.900347
182.869,0.900384
182.879,0.900421
182.889,0.900459
182.899,0.900496
182.909,0.900533
182.919,0.900571
182.929,0.900608
182.939,0.900646
182.949,0.900683
182.959,0.90072
182.969,0.900758
182.979,0.900795
182.989,0.900832
182.999,0.90087
183.009,0.900907
183.019,0.900945
183.029,0.900982
183.039,0.901019
183.049,0.901057
183.059,0.901094
183.069,0.901132
183.079,0.901169
183.089,0.901206
183.099,0.901244
183.109,0.901281
183.119,0.901319
183.129,0.901356
183.139,0.901393
183.149,0.901431
183.159,0.901468
183.169,0.901506
183.179,0.901543
183.189,0.901581
183.199,0.901618
183.209,0.901655
183.219,0.901693
183.229,0.90173
183.239,0.901768
183.249,0.901805
183.259,0.901843
183.269,0.90188
183.279,0.901918
183.289,0.901955
183.299,0.901992
183.309,0.90203
183.319,0.902067
183.329,0.902105
183.339,0.902142
183.349,0.90218
183.359,0.902217
183.369,0.902255
183.379,0.902292
183.389,0.90233
183.399,0.902367
183.409,0.902405
183.419,0.902442
183.429,0.902479
183.439,0.902517
183.449,0.902554
183.459,0.902592
183.469,0.902629
183.479,0.902667
183.489,0.902704
183.499,0.902742
183.509,0.902779
183.519,0.902817
183.529,0.902854
183.539,0.902892
183.549,0.902929
183.559,0.902967
183.569,0.903004
183.579,0.903042
183.589,0.903079
183.599,0.903117
183.609,0.903154
183.619,0.903192
183.629,0.903229
183.639,0.903267
183.649,0.903304
183.659,0.903342
183.669,0.90338
183.679,0.903417
183.689,0.903455
183.699,0.903492
183.709,0.90353
183.719,0.903567
183.729,0.903605
183.739,0.903642
183.749,0.90368
183.759,0.903717
183.769,0.903755
183.779,0.903792
183.789,0.90383
183.799,0.903868
183.809,0.903905
183.819,0.903943
183.829,0.90398
183.839,0.904018
183.849,0.904055
183.859,0.904093
183.869,0.90413
183.879,0.904168
183.889,0.904206
183.899,0.904243
183.909,0.904281
183.919,0.904318
183.929,0.904356
183.939,0.904393
183.949,0.904431
183.959,0.904469
183.969,0.904506
183.979,0.904544
183.989,0.904581
183.999,0.904619
184.009,0.904657
184.019,0.904694
184.029,0.904732
184.039,0.904769
184.049,0.904807
184.059,0.904845
184.069,0.904882
184.079,0.90492
184.089,0.904957
184.099,0.904995
184.109,0.905033
184.119,0.90507
184.129,0.905108
184.139,0.905145
184.149,0.905183
184.159,0.905221
184.169,0.905258
184.179,0.905296
184.189,0.905334
184.199,0.905371
184.209,0.905409
184.219,0.905446
184.229,0.905484
184.239,0.905522
184.249,0.905559
184.259,0.905597
184.269,0.905635
184.279,0.905672
184.289,0.90571
184.299,0.905748
184.309,0.905785
184.319,0.905823
184.329,0.905861
184.339,0.905898
184.349,0.905936
184.359,0.905974
184.369,0.906011
184.379,0.906049
184.389,0.906087
184.399,0.906124
184.409,0.906162
184.419,0.9062
184.429,0.906237
184.439,0.906275
184.449,0.906313
184.459,0.90635
184.469,0.906388
184.479,0.906426
184.489,0.906463
184.499,0.906501
184.509,0.906539
184.519,0.906576
184.529,0.906614
184.539,0.906652
184.549,0.906689
